"url","type"
"http://d.kpzip.com/kzxiaopeng2/KuaiZip_Setup_-808202126_xiaopeng2_001.exe","phishing"
"https://ooriginalused.com/po/KRFNgbXjFwxTpvzWRX220.bin","phishing"
"http://89.23.107.112/Documents/Taxdocuments24.lnk","phishing"
"https://drive.google.com/uc?export=download&id=1HDitWve1kADZEYcblDxttxi4MMhDdGyP","phishing"
"http://178.170.251.9:26895/i","phishing"
"http://110.183.17.84:44584/bin.sh","phishing"
"http://119.13.179.180:8080//sshd","phishing"
"http://119.13.179.92:8081//sshd","phishing"
"http://cruwucovatto-9016.vercel.app/hjy.hkell","phishing"
"http://117.50.194.20/Y-steamworks.exe","phishing"
"http://218.38.241.103:1050/i","phishing"
"http://103.163.119.220/Aqua.arm4","phishing"
"https://drive.google.com/uc?id=1a7jWDzayVXW_d3CgV_N7TjF4STY3UFOr&export=download","phishing"
"http://193.143.1.32/nklsh4","phishing"
"https://dl.packetstormsecurity.net/DoS/nemesy13.zip","phishing"
"http://5.157.110.232/Photo.scr","phishing"
"http://79.120.54.194:15151/o","phishing"
"http://gkshopping.top/","phishing"
"http://31.0.241.65:8082/sshd","phishing"
"http://185.168.227.130:39163/i","phishing"
"https://github.com/matinrco/tor/releases/download/v0.4.5.10/tor-expert-bundle-v0.4.5.10.zip","phishing"
"http://107.172.206.67/bins/sora.mips","phishing"
"http://39.175.56.248:9006//sshd","phishing"
"http://5.181.28.63:5945/i","phishing"
"https://github.com/AzureRex/napewnonievoiderhook/raw/main/seksiak.exe","phishing"
"http://193.143.1.72/arm6.nn","phishing"
"http://89.216.107.99:65414/.i","phishing"
"http://59.88.228.5:55636/i","phishing"
"http://185.95.124.40:2220/sshd","phishing"
"http://eloquent-bouman.193-143-1-07.plesk.page/aieurghnb/arm6nk","phishing"
"http://updateinfo-portal.com/EdiAf.ppc","phishing"
"https://raw.githubusercontent.com/GetRektBoy724/sementara/master/donut.exe","phishing"
"http://211.197.121.81:57354/i","phishing"
"http://95.170.119.100:1863/i","phishing"
"https://fian.fr/wp-content/labanquepostale/bc5da3cf424b69b/login.php/","phishing"
"http://31.170.22.205/bins/whisper.powerpce300c3","phishing"
"http://116.58.83.76:39359/i","phishing"
"http://github.com/proltop1/popka/raw/master/svchost.exe","phishing"
"http://193.143.1.32/splm68k","phishing"
"http://101.43.46.181:7799/02.08.2022.exe","phishing"
"https://drive.google.com/uc?export=download&id=1RSqnkyVCaEiN5m-GSKL8COYUH8W5xRbd","phishing"
"http://209.141.35.180/x86","phishing"
"https://doh-site-afdb03.webflow.io/","phishing"
"https://us-meetamusklogi.webflow.io/","phishing"
"http://185.236.46.120:45209/.i","phishing"
"https://raw.githubusercontent.com/BARHOM1/brobr/main/WindowsServices.exe","phishing"
"http://200.40.61.38:10193/i","phishing"
"http://github.com/cavxsy/crazy.spoofer/raw/refs/heads/main/loader.exe","phishing"
"https://raw.githubusercontent.com/cfedss/exe/main/Solara_Protect.exe","phishing"
"http://62.176.113.135:65108/.i","phishing"
"https://raw.githubusercontent.com/Da2dalus/The-MALWARE-Repo/refs/heads/master/RAT/NJRat.exe","phishing"
"http://118.179.121.235:1123/.i","phishing"
"http://47.89.173.214:8888/ffff","phishing"
"http://190.4.51.242:58806/i","phishing"
"http://github.com/caibe/fwga/raw/refs/heads/main/rooahio.txt","phishing"
"https://github.com/LuisPhantom/Vemom/raw/refs/heads/main/MMO%201.exe","phishing"
"http://42.227.36.117:39386/bin.sh","phishing"
"https://github.com/Kaidopack/Mod-Gta5/releases/download/v3.0/Software.zip","phishing"
"http://165.154.224.116/jackmyi686","phishing"
"http://154.0.129.134:10702/.i","phishing"
"https://rumble.tube/","phishing"
"http://utorrent-backup-server5.top/update/TPB-1.exe","phishing"
"http://196.251.71.142/win32/panel/uploads/Fmcqcdce.vdf","phishing"
"http://103.187.146.29/fvc/File3.mentah","phishing"
"http://81.16.247.116:2957/i","phishing"
"http://91.202.233.169/Tak/Reg/Marz/DRG/RTC/AB/f3.txt","phishing"
"http://182.121.237.38:44276/i","phishing"
"http://80.151.185.11:26414/i","phishing"
"http://103.164.191.74:12576/i","phishing"
"https://raw.githubusercontent.com/aissardp/payload/main/payload.exe","phishing"
"http://36.140.28.13:7777/02.08.2022.exe","phishing"
"http://github.com/TheRealAstro666/LOLZ/raw/refs/heads/main/Client-built.exe","phishing"
"http://198.166.72.242/armv7l","phishing"
"https://raw.githubusercontent.com/tiraUnderCode/rev/main/Client-built.exe","phishing"
"http://rustbakingtable.com/EdiAf.arm6","phishing"
"http://195.135.42.75:38188/sshd","phishing"
"http://88.24.237.103:10052/sshd","phishing"
"https://github.com/kfocc557/kfocc/raw/refs/heads/main/WindowsFormsApp14.exe","phishing"
"http://121.234.224.183:51504/bin.sh","phishing"
"https://raw.githubusercontent.com/20Matrix77/scanner/refs/heads/main/animma.sh","phishing"
"http://37.44.238.92/bins/k86m","phishing"
"http://211.220.36.213/Photo.scr","phishing"
"http://36.88.244.2:9487/i","phishing"
"http://45.125.66.56/xaxa","phishing"
"http://193.143.1.32/brr","phishing"
"https://dacemirror.sci-hub.ru/journal-article/a4a27c4e516fb1d80cd91f413c7599f3/soravit2012.pdf","phishing"
"https://github.com/asdjodsaijodsajoip/Mod-Gta5/releases/download/v1.0/Software.zip","phishing"
"https://github.com/unix-cmd/dev/raw/refs/heads/main/installer.exe","phishing"
"http://202.63.242.37:43762/.i","phishing"
"http://125.41.77.159:54495/i","phishing"
"http://103.90.207.58:41059/i","phishing"
"http://43.143.48.234:8082/02.08.2022.exe","phishing"
"https://ipfs.io/ipfs/QmbV552GurMCdbvupgA3bJhVFAQTWfY8EBqXvAQ2n128vS","phishing"
"http://8.131.63.6/SysUpdate/CKBGD/2.3.0703.zip","phishing"
"http://130.185.229.3:64408/i","phishing"
"http://147.50.240.62/1SkillLauncher/1SkillLauncher.exe","phishing"
"https://github.com/xmrig/xmrig/blob/master/bin/WinRing0/WinRing0x64.sys?raw=true","phishing"
"http://190.110.206.134:50463/Mozi.m","phishing"
"http://89.190.76.126:4729/.i","phishing"
"http://61.177.9.178:48017/bin.sh","phishing"
"http://193.143.1.32/bins/arm7","phishing"
"http://103.163.119.220/Aqua.sh4","phishing"
"https://79.101.0.33/FotonView.apk","phishing"
"https://github.com/AdobePdf-Reader/Pdf-Reader/raw/refs/heads/main/Pdf%20Reader.exe","phishing"
"https://catbaparadisehotel.com.vn/wp-content/uploads/2024/E_default.bmp","phishing"
"http://121.43.227.196:88/02.08.2022.exe","phishing"
"http://186.88.173.159:54821/bin.sh","phishing"
"http://47.106.217.147:8080/Photo.lnk","phishing"
"http://mta179.insuretn.com/bins/zerarm","phishing"
"http://185.127.218.102:21792/i","phishing"
"http://46.19.143.10/bins/nabarm6","phishing"
"http://27.74.58.206:8080/sshd","phishing"
"https://geminicomloggin.webflow.io/","phishing"
"http://github.com/Kami32X/Osiris/raw/refs/heads/main/2klz.zip","phishing"
"http://47.212.206.136:49608/bin.sh","phishing"
"http://mta179.insuretn.com/bins/mpsl","phishing"
"http://175.151.217.23:40974/bin.sh","phishing"
"http://mta179.insuretn.com/bins/nabsh4","phishing"
"http://91.223.3.167/ITK/Uvslfeer.dat","phishing"
"http://osecweb.ir/js/file.exe","phishing"
"https://avastpx.com/Avastavv.apk","phishing"
"http://8.141.95.197:6688/02.08.2022.exe","phishing"
"http://124.94.231.207:56780/bin.sh","phishing"
"http://mta179.insuretn.com/mips","phishing"
"http://42.118.39.85:8080/sshd","phishing"
"http://91.202.233.169/Tak/Reg/Marz/DRG/RTC/AC/f3dll.txt","phishing"
"https://raw.githubusercontent.com/DONW2023/ae/main/ready.apk","phishing"
"http://46.19.143.10/karm7","phishing"
"https://verification-center-10003208651.chateauxsharland.co.uk/","phishing"
"https://verification-center-10003215015.chateauxsharland.co.uk/","phishing"
"https://i551009.cc:8989/","phishing"
"https://ledgrrelive-wllte.webflow.io/","phishing"
"http://46.19.143.10/x","phishing"
"https://reifenquick.de/Scripts/hl8-8w4cs-6325/","phishing"
"http://88.80.242.177:20131/i","phishing"
"https://app-store.s3.cn-north-1.jdcloud-oss.com/tronlink.apk","phishing"
"http://119.13.179.78:8081/sshd","phishing"
"http://sporcketngearforu.com/dune64.bin","phishing"
"http://62.162.113.34:21172/.i","phishing"
"https://github.com/leemurray751/testing/raw/refs/heads/main/testingfile.exe","phishing"
"http://93.182.76.169:82/tftp","phishing"
"http://147.91.249.85:53423/i","phishing"
"http://213.5.194.140:17938/i","phishing"
"https://raw.githubusercontent.com/fengjixuchui/CVE-2022-26810/refs/heads/main/shellcode.bin","phishing"
"https://www.sendspace.com/pro/dl/medjl1","phishing"
"http://61.88.50.76:8000/sshd","phishing"
"http://eloquent-bouman.193-143-1-07.plesk.page/aieurghnb/mipsel","phishing"
"http://1.181.227.151:36294/i","phishing"
"http://41.190.68.13:37199/i","phishing"
"http://202.139.20.69:8000/sshd","phishing"
"http://181.200.14.126:8080/sshd","phishing"
"http://200.35.49.74:43586/i","phishing"
"http://212.225.218.208:51130/i","phishing"
"https://raw.githubusercontent.com/JackedMicheal/ccenty/main/CrSpoofer.exe","phishing"
"http://109.160.87.2:31378/Mozi.m","phishing"
"http://31.186.54.111:54583/Mozi.m","phishing"
"http://182.252.66.18:18153/i","phishing"
"http://118.69.157.212:9219/sshd","phishing"
"http://178.134.42.162:18520/.i","phishing"
"http://update-checker-status.cc/update/TPB-1.exe","phishing"
"http://212.98.231.10:8888/DLLGIRIS.dll","phishing"
"http://90.45.15.114/sshd","phishing"
"http://162.219.216.183:40370/Mozi.a","phishing"
"http://124.41.225.49:61677/.i","phishing"
"https://raw.githubusercontent.com/moom825/Discord-RAT-2.0/master/Discord%20rat/Resources/rootkit.dll","phishing"
"http://95.158.161.51:60931/i","phishing"
"https://stieamncomimunity.com/activation/678433","phishing"
"http://46.19.143.10/nfarm5","phishing"
"http://62.60.226.112/public_files/bAdSkcb.txt","phishing"
"http://87.187.229.13:90/sshd","phishing"
"http://141.98.10.109:27160/0kx3kx9kx7kx/3ATOGoldAgem68k","phishing"
"http://42.224.174.42:54960/bin.sh","phishing"
"https://codeload.github.com/steve824/a/zip/refs/heads/main","phishing"
"http://86.120.181.61:6201/sshd","phishing"
"http://support-twostepverification.ubpages.com/c14801793/","phishing"
"http://178.183.205.197:86/sshd","phishing"
"https://raw.githubusercontent.com/pr0niums/Repo/refs/heads/main/z.txt","phishing"
"http://14.224.162.164:39109/i","phishing"
"http://186.97.185.91:31376/Mozi.m","phishing"
"http://46.19.143.10/bins/kmips","phishing"
"http://37.252.86.167:36327/.i","phishing"
"http://190.4.44.202:14124/Mozi.m","phishing"
"http://46.19.143.26/mpsl","phishing"
"http://62.60.226.112/file/8998_3800.exe","phishing"
"http://46.19.143.26/zd/arm","phishing"
"http://94.154.84.37:64790/.i","phishing"
"http://110.182.148.247:36097/bin.sh","phishing"
"http://github.com/RanjitGandhi2/fff/raw/refs/heads/main/11.bin","phishing"
"http://123.5.127.182:48621/bin.sh","phishing"
"http://31.170.22.205/bins/whisper.riscv32","phishing"
"http://42.57.31.178:55700/i","phishing"
"http://166.144.131.188:8045//sshd","phishing"
"http://156.229.228.171:18010/cl","phishing"
"http://99.71.130.109:8054//sshd","phishing"
"http://197.254.71.110:4533/i","phishing"
"http://88.119.95.176:40517/.i","phishing"
"http://41.76.195.90:19850/i","phishing"
"http://112.248.61.3:34519/bin.sh","phishing"
"http://github.com/stezxyz/svchost.exe/raw/refs/heads/main/shellcodeAny.bin","phishing"
"https://github.com/Kami32X/Osiris/blob/main/2klz.exe?raw=true/","phishing"
"http://8.138.96.41:10050/demon.x64.bin","phishing"
"http://46.19.143.10/nfx86","phishing"
"https://www.globallaborsupply.com/wp-admin/network/store.txt","phishing"
"http://adilchotoinfo.github.io/42","phishing"
"https://152.32.202.240:8443/02.08.2022.exe","phishing"
"http://117.253.66.136:45959/i","phishing"
"http://20.189.117.246:1132/02.08.2022.exe","phishing"
"http://45.125.66.56/irz","phishing"
"http://193.143.1.32/rarm7","phishing"
"https://drive.google.com/uc?export=download&id=1huOTBd1zjMnEa4Wg46v7JnOntOZ7cpFK","phishing"
"http://84.36.25.50:64488/i","phishing"
"http://39.175.56.248:9006/sshd","phishing"
"http://188.190.181.172:46939/i","phishing"
"https://raw.githubusercontent.com/caibe/fwga/refs/heads/main/arAofkh.txt","phishing"
"https://github.com/New-Codder/test/raw/refs/heads/main/3.bin","phishing"
"http://193.143.1.32/ssh","phishing"
"http://soft.110route.com/PAETools.exe","phishing"
"http://36.67.251.197:26598/i","phishing"
"http://212.98.186.8:6819/Mozi.m","phishing"
"http://190.110.206.134:50463/.i","phishing"
"http://61.53.72.153:46907/i","phishing"
"https://add-jackson-revenge-ballet.trycloudflare.com/FTSP.zip","phishing"
"http://223.10.5.203:45218/bin.sh","phishing"
"http://github.com/New-Codder/test/raw/refs/heads/main/my.bin","phishing"
"http://117.208.102.3:42912/bin.sh","phishing"
"http://xingpai.weilay.com.cn/c.zip","phishing"
"http://avastpdq.com/anydesk.apk","phishing"
"http://194.26.192.76:8080/GOLD.exe","phishing"
"http://mm-metamask.top/","phishing"
"http://pcbuilts.com/AntiRat.exe","phishing"
"http://c3poolbat.oss-accelerate.aliyuncs.com/autoc3pool.bat","phishing"
"http://92.255.57.221/b.mp4","phishing"
"http://77.65.45.186:9693/i","phishing"
"https://github.com/aspdasdksa2/callback/raw/main/Client-built.exe","phishing"
"http://85.187.82.120:41465/i","phishing"
"https://hkuu.oss-cn-hongkong.aliyuncs.com/hkuu/TASLoginBase.dll","phishing"
"http://116.139.213.159:44699/bin.sh","phishing"
"https://47.90.142.15:5432/02.08.2022.exe","phishing"
"http://202.131.234.26:51118/i","phishing"
"https://raw.githubusercontent.com/EarthSetup/firtshopacc/main/TCP.exe","phishing"
"http://39.105.31.193:1389/Client-built.exe","phishing"
"http://41.231.37.153/criptonize.armv6l","phishing"
"http://159.100.17.221:8080/proxy","phishing"
"http://42.177.221.131:58023/i","phishing"
"https://kddxt.com/","phishing"
"https://filekg-download-01.fra1.cdn.digitaloceanspaces.com/Wpmutnro.exe","phishing"
"http://81.42.249.132:1080/AV.lnk","phishing"
"https://raw.githubusercontent.com/marselshow/123123/main/govno__dlya_jertwy.exe","phishing"
"http://185.49.168.84:197/sshd","phishing"
"https://github.com/rodbatista/Mod-Gta5/releases/download/v3.0/Software.zip","phishing"
"http://113.229.185.114:43281/Mozi.m","phishing"
"http://mta179.insuretn.com/nabppc","phishing"
"http://dianzanla.com/jackmyi586","phishing"
"https://167.250.49.155/bin/billi_e58d74e455634dc695ed8a7b8b320325.exe","phishing"
"http://106.42.31.65:8088/WL_TP_Extend_App_V1.0.exe","phishing"
"http://61.88.92.150:8000/sshd","phishing"
"http://121.121.71.113:31863/i","phishing"
"http://162.243.219.170/debug.dbg","phishing"
"http://36.88.180.115:20043/i","phishing"
"http://193.143.1.32/rsh4","phishing"
"http://113.98.201.248:81/pro2.jpg","phishing"
"https://github.com/ValOfficial/Client-follower/raw/refs/heads/main/Client-built.exe","phishing"
"http://js.telega.cn/main_ppc","phishing"
"http://88.119.95.176:40517/Mozi.m","phishing"
"http://119.13.179.222:8080/sshd","phishing"
"http://125.41.5.58:41176/i","phishing"
"http://217.114.43.149/abc3.sh","phishing"
"https://91.202.233.169/Tak/Reg/Marz/DRG/RTC/F3dll.txt","phishing"
"http://94.52.86.60:27955/i","phishing"
"http://46.209.88.218:59792/i","phishing"
"https://154.92.14.41:2998/02.08.2022.exe","phishing"
"http://52.62.119.131/hidakibest.arm5","phishing"
"http://106.41.138.49:33723/bin.sh","phishing"
"https://bitkiselurunsiparis.com/GREENpackage.exe","phishing"
"http://182.119.100.200:51007/bin.sh","phishing"
"http://107.145.144.57:5180/sshd","phishing"
"http://218.93.44.86:49875/Mozi.m","phishing"
"https://github.com/Kami32X/Osiris/raw/refs/heads/main/2klz.exe","phishing"
"http://39.90.161.68:51966/i","phishing"
"http://45.125.66.56/x86","phishing"
"https://raw.githubusercontent.com/lokelo1488/ss11/refs/heads/main/loader.bin","phishing"
"https://raw.githubusercontent.com/vampirvikariy/clientn2/master/intro.avi.exe","phishing"
"https://raw.githubusercontent.com/lvlh01am/fsfsf/main/XClient.exe","phishing"
"https://verification-center-10003213235.chateauxsharland.co.uk/","phishing"
"http://196.251.85.6/sms/mainfac.tgz","phishing"
"https://github.com/kfocc557/kfocc/raw/refs/heads/main/CHROM.exe","phishing"
"http://p3.zbjimg.com/task/2009-06/29/106045/a9to40e7.rar","phishing"
"http://102.0.4.86:27278/i","phishing"
"https://tn1.direct-domain-12.com/","phishing"
"http://39.102.210.162:8080/anquangou.exe","phishing"
"http://168.62.178.160/aminer.gz","phishing"
"http://188.151.133.177:48122/Mozi.m","phishing"
"http://github.com/Litrik002/VenomRAT-v6.0.3-SOURCE-/raw/refs/heads/main/Server.Properties.Resources.resources","phishing"
"http://223.13.92.31:48973/bin.sh","phishing"
"http://27.37.112.72:42804/i","phishing"
"http://43.241.17.143:3031/devmgmt.dll","phishing"
"http://79.120.54.194:15151/bin.sh","phishing"
"http://eikasbdof.wpenginepowered.com/SB1Z/load2.html","phishing"
"https://github.com/Qwuxu/ghjtdfghnfg/raw/refs/heads/main/joiner.exe","phishing"
"http://festivals-enquiry-chick-bit.trycloudflare.com/srokage/R429451-90070692-152043-PDF.lnk","phishing"
"http://119.40.84.254:32920/i","phishing"
"http://58.148.0.201:3679/i","phishing"
"https://github.com/leinchchanceleinch/jik/raw/refs/heads/main/d.msi","phishing"
"http://suomi-app.net/EdiAf.m68k","phishing"
"http://217.218.235.202:17134/.i","phishing"
"http://118.69.157.212:9114//sshd","phishing"
"http://42.192.195.221:53311/02.08.2022.exe","phishing"
"http://81.70.85.113/tp/earm","phishing"
"https://101.201.247.232:4433/02.08.2022.exe","phishing"
"http://yn.noyoo.cn/main_x86","phishing"
"http://31.171.223.162:10522/i","phishing"
"http://31.170.22.205/bins/whisper.armv4","phishing"
"http://42.225.202.149:40054/bin.sh","phishing"
"http://yn.noyoo.cn/main_arm","phishing"
"http://88.209.197.53/tsp/d3d10.dll","phishing"
"http://46.19.143.26/aarch64","phishing"
"http://195.178.110.224/i486","phishing"
"http://124.67.254.109:61234/help.scr","phishing"
"https://drive.google.com/uc?export=download&id=1N8_s6gIjereArczwh74BlKYgOdIg64eO","phishing"
"https://raw.githubusercontent.com/kailash-jakhar/webpack-v5-tutorial/main/QuizPokemon.exe","phishing"
"http://115.56.122.72:60276/Mozi.m","phishing"
